city,state_id,state_name,lat,lng,population
Adelphi,MD,Maryland,39.0017,-76.9649,15751
Elkton,MD,Maryland,39.6067,-75.8208,15622
East Riverdale,MD,Maryland,38.96,-76.9108,15467
Rossville,MD,Maryland,39.3572,-76.4767,15392
Damascus,MD,Maryland,39.2737,-77.2006,15094
Cloverly,MD,Maryland,39.1065,-76.9993,15062
Brooklyn Park,MD,Maryland,39.217,-76.6174,15036
California,MD,Maryland,38.2969,-76.4949,14298
Glenn Dale,MD,Maryland,38.9833,-76.804,14191
Cambridge,MD,Maryland,38.5515,-76.0786,14178
Havre de Grace,MD,Maryland,39.5481,-76.1145,14018
Colesville,MD,Maryland,39.073,-77.0009,13894
Kemp Mill,MD,Maryland,39.0412,-77.0215,13838
Summerfield,MD,Maryland,38.9042,-76.8678,13781
Kettering,MD,Maryland,38.8888,-76.789,13637
Bensville,MD,Maryland,38.6176,-77.0077,13247
New Carrollton,MD,Maryland,38.9654,-76.8773,12928
Riviera Beach,MD,Maryland,39.1628,-76.5263,12577
Joppatowne,MD,Maryland,39.4181,-76.3516,12560
Overlea,MD,Maryland,39.3642,-76.5176,12384
Mays Chapel,MD,Maryland,39.4343,-76.6516,12303
Ocean Pines,MD,Maryland,38.3825,-75.1475,12246
Accokeek,MD,Maryland,38.6745,-77.0023,11895
Lexington Park,MD,Maryland,38.2543,-76.4415,11848
Urbana,MD,Maryland,39.3237,-77.3411,11788
Walker Mill,MD,Maryland,38.8754,-76.8862,11780
Forestville,MD,Maryland,38.8518,-76.8708,11719
Brock Hall,MD,Maryland,38.8617,-76.7549,11664
Travilah,MD,Maryland,39.0571,-77.2458,11633
Largo,MD,Maryland,38.88,-76.8289,11604
Annapolis Neck,MD,Maryland,38.9408,-76.4997,11590
Mitchellville,MD,Maryland,38.9358,-76.8146,11215
Princess Anne,MD,Maryland,38.2054,-75.6969,11101
Linthicum,MD,Maryland,39.2088,-76.6625,10895
Halfway,MD,Maryland,39.6163,-77.77,10784
Rosaryville,MD,Maryland,38.7672,-76.8266,10705
Burtonsville,MD,Maryland,39.1166,-76.9356,10604
Lake Arbor,MD,Maryland,38.907,-76.8299,10456
Lanham,MD,Maryland,38.9621,-76.8421,10301
Fort Meade,MD,Maryland,39.1058,-76.7438,10297
Timonium,MD,Maryland,39.4463,-76.6083,10140
Bel Air,MD,Maryland,39.5348,-76.346,10119
Marlboro Village,MD,Maryland,38.8307,-76.7699,9803
Friendly,MD,Maryland,38.7601,-76.9642,9793
Brandywine,MD,Maryland,38.6963,-76.8846,9761
Chesapeake Ranch Estates,MD,Maryland,38.3574,-76.4147,9732
Edgewater,MD,Maryland,38.9373,-76.5572,9689
La Plata,MD,Maryland,38.5352,-76.9701,9631
Chevy Chase,MD,Maryland,38.9943,-77.0737,9611
Coral Hills,MD,Maryland,38.8709,-76.9234,9460
Mount Airy,MD,Maryland,39.3743,-77.1535,9458
White Marsh,MD,Maryland,39.3819,-76.4573,9455
Scaggsville,MD,Maryland,39.1416,-76.8843,9430
Bladensburg,MD,Maryland,38.9424,-76.9263,9408
Brunswick,MD,Maryland,39.318,-77.6253,9393
North Kensington,MD,Maryland,39.0392,-77.0723,9347
Leisure World,MD,Maryland,39.1023,-77.0691,9321
Marlton,MD,Maryland,38.762,-76.7857,9216
Westphalia,MD,Maryland,38.8385,-76.8231,9040
Linganore,MD,Maryland,39.4111,-77.3026,8978
Cape St. Claire,MD,Maryland,39.0433,-76.4471,8928
Fallston,MD,Maryland,39.5332,-76.4452,8836
South Kensington,MD,Maryland,39.0188,-77.0785,8769
Edgemere,MD,Maryland,39.2273,-76.459,8633
Lansdowne,MD,Maryland,39.2365,-76.6659,8571
Four Corners,MD,Maryland,39.0235,-77.0102,8566
Frostburg,MD,Maryland,39.6506,-78.9269,8505
Garrison,MD,Maryland,39.4023,-76.7514,8388
Jessup,MD,Maryland,39.1457,-76.7745,8359
Mayo,MD,Maryland,38.9041,-76.518,8171
Robinwood,MD,Maryland,39.6266,-77.663,8123
Mount Rainier,MD,Maryland,38.9423,-76.9645,8093
Baltimore Highlands,MD,Maryland,39.2355,-76.6367,7959
Temple Hills,MD,Maryland,38.8106,-76.9495,7864
Thurmont,MD,Maryland,39.621,-77.4076,7659
Bryans Road,MD,Maryland,38.6144,-77.085,7325
Emmitsburg,MD,Maryland,39.7051,-77.3216,7235
Riverdale Park,MD,Maryland,38.9642,-76.9266,7200
Stevensville,MD,Maryland,38.9745,-76.3184,6973
Ocean City,MD,Maryland,38.3998,-75.0715,6944
Chestertown,MD,Maryland,39.2182,-76.0714,6878
Lutherville,MD,Maryland,39.4239,-76.6176,6773
Taneytown,MD,Maryland,39.657,-77.1683,6685
Savage,MD,Maryland,39.1485,-76.8228,6671
Forest Glen,MD,Maryland,39.0191,-77.0445,6589
Bowleys Quarters,MD,Maryland,39.3198,-76.3858,6519
Cheverly,MD,Maryland,38.9254,-76.914,6428
Darnestown,MD,Maryland,39.096,-77.3033,6424
Walkersville,MD,Maryland,39.4832,-77.3559,6415
Hampstead,MD,Maryland,39.6104,-76.855,6401
Hillandale,MD,Maryland,39.0254,-76.9751,6223
Leonardtown,MD,Maryland,38.3039,-76.6396,6182
Glenarden,MD,Maryland,38.9293,-76.8577,6143
Ashton-Sandy Spring,MD,Maryland,39.1515,-77.0065,6136
Fairwood,MD,Maryland,38.9565,-76.778,6084
District Heights,MD,Maryland,38.8588,-76.8885,5984
Cresaptown,MD,Maryland,39.5912,-78.855,5977
Marlow Heights,MD,Maryland,38.8237,-76.9485,5869
Spring Ridge,MD,Maryland,39.4043,-77.3413,5859
Shady Side,MD,Maryland,38.8285,-76.5211,5839
Riverside,MD,Maryland,39.4777,-76.2385,5839
Naval Academy,MD,Maryland,38.9859,-76.488,5834
Fountainhead-Orchard Hills,MD,Maryland,39.6878,-77.7173,5823
Manchester,MD,Maryland,39.6584,-76.8881,5367
Westernport,MD,Maryland,39.488,-79.0429,5330
Fruitland,MD,Maryland,38.3214,-75.6246,5309
Friendship Heights Village,MD,Maryland,38.9633,-77.09,5225
Poolesville,MD,Maryland,39.1423,-77.4102,4960
Centreville,MD,Maryland,39.042,-76.0631,4944
Silver Hill,MD,Maryland,38.8392,-76.9367,4921
Deale,MD,Maryland,38.791,-76.5469,4905
Denton,MD,Maryland,38.8769,-75.8265,4871
Berlin,MD,Maryland,38.3309,-75.215,4866
Layhill,MD,Maryland,39.087,-77.0401,4836
Middletown,MD,Maryland,39.4415,-77.5348,4792
Seat Pleasant,MD,Maryland,38.8952,-76.9016,4738
Hampton,MD,Maryland,39.4222,-76.5696,4725
Mountain Lake Park,MD,Maryland,39.4004,-79.3812,4678
Peppermill Village,MD,Maryland,38.894,-76.8878,4628
Chester,MD,Maryland,38.9677,-76.2823,4573
Woodmore,MD,Maryland,38.9222,-76.781,4541
Capitol Heights,MD,Maryland,38.8766,-76.9074,4514
Fulton,MD,Maryland,39.1516,-76.9163,4429
Perryville,MD,Maryland,39.5738,-76.0669,4419
Kingsville,MD,Maryland,39.4496,-76.4204,4404
National Harbor,MD,Maryland,38.7883,-77.0106,4322
West Ocean City,MD,Maryland,38.3476,-75.1115,4319
West Laurel,MD,Maryland,39.1133,-76.8924,4292
Pocomoke City,MD,Maryland,38.0635,-75.5553,4230
Riva,MD,Maryland,38.9449,-76.5876,4027
Sykesville,MD,Maryland,39.3714,-76.9716,3958
Indian Head,MD,Maryland,38.5987,-77.1556,3802
Pleasant Hills,MD,Maryland,39.4861,-76.3908,3765
Melwood,MD,Maryland,38.8022,-76.8419,3656
Boonsboro,MD,Maryland,39.5079,-77.6586,3655
North East,MD,Maryland,39.6077,-75.9414,3642
Brookmont,MD,Maryland,38.9546,-77.1292,3633
Huntingtown,MD,Maryland,38.6117,-76.6187,3609
Grasonville,MD,Maryland,38.9559,-76.1948,3556
Marlboro Meadows,MD,Maryland,38.8374,-76.7144,3487
Brentwood,MD,Maryland,38.9439,-76.9571,3471
La Vale,MD,Maryland,39.6518,-78.8162,3421
Crisfield,MD,Maryland,37.9827,-75.8516,3385
Delmar,MD,Maryland,38.4451,-75.5662,3354
Braddock Heights,MD,Maryland,39.4114,-77.5009,3258
Berwyn Heights,MD,Maryland,38.9929,-76.9131,3255
Prince Frederick,MD,Maryland,38.544,-76.5879,3189
Maugansville,MD,Maryland,39.6936,-77.7472,3122
St. James,MD,Maryland,39.5738,-77.7482,3100
Federalsburg,MD,Maryland,38.6928,-75.7727,3098
Jarrettsville,MD,Maryland,39.6031,-76.4752,2992
Paramount-Long Meadow,MD,Maryland,39.6798,-77.6921,2981
Smithsburg,MD,Maryland,39.6564,-77.5762,2974
Andrews AFB,MD,Maryland,38.8053,-76.8744,2964
Springdale,MD,Maryland,38.9383,-76.8423,2947
Golden Beach,MD,Maryland,38.49,-76.7019,2875
Konterra,MD,Maryland,39.0774,-76.9022,2853
Gambrills,MD,Maryland,39.0929,-76.6512,2829
Rising Sun,MD,Maryland,39.7003,-76.0587,2781
Aberdeen Proving Ground,MD,Maryland,39.4673,-76.1308,2723
Perryman,MD,Maryland,39.4633,-76.2115,2712
Drum Point,MD,Maryland,38.3325,-76.4295,2692
University Park,MD,Maryland,38.9719,-76.9445,2631
Herald Harbor,MD,Maryland,39.0516,-76.5746,2615
Owings,MD,Maryland,38.7117,-76.6055,2569
Forest Heights,MD,Maryland,38.8105,-76.9995,2564
Croom,MD,Maryland,38.7458,-76.7555,2490
Dunkirk,MD,Maryland,38.7156,-76.673,2449
Wilson-Conococheague,MD,Maryland,39.653,-77.8306,2330
Kensington,MD,Maryland,39.0265,-77.0738,2329
Adamstown,MD,Maryland,39.3065,-77.4668,2263
Spencerville,MD,Maryland,39.119,-76.9828,2218
Jefferson,MD,Maryland,39.3661,-77.5409,2155
Solomons,MD,Maryland,38.3373,-76.4611,2113
Hughesville,MD,Maryland,38.5376,-76.7748,2105
Williamsport,MD,Maryland,39.5974,-77.818,2089
Cabin John,MD,Maryland,38.9743,-77.1635,2085
Chevy Chase Village,MD,Maryland,38.9698,-77.0793,2056
Snow Hill,MD,Maryland,38.1654,-75.3968,2050
North Beach,MD,Maryland,38.708,-76.5347,2039
Charlotte Hall,MD,Maryland,38.4667,-76.7847,2026
Hurlock,MD,Maryland,38.6268,-75.864,2024
Long Beach,MD,Maryland,38.4568,-76.4737,2015
Lusby,MD,Maryland,38.362,-76.4372,1994
Derwood,MD,Maryland,39.1136,-77.1509,1992
Arden on the Severn,MD,Maryland,39.0677,-76.5963,1953
Kingstown,MD,Maryland,39.2036,-76.0465,1944
Point of Rocks,MD,Maryland,39.2781,-77.5292,1940
Greensboro,MD,Maryland,38.9764,-75.808,1877
Myersville,MD,Maryland,39.5062,-77.5689,1838
Queensland,MD,Maryland,38.8021,-76.7839,1823
Oakland,MD,Maryland,39.4165,-79.4022,1815
Mechanicsville,MD,Maryland,38.4355,-76.7424,1765
Bartonsville,MD,Maryland,39.3866,-77.3434,1712
Baden,MD,Maryland,38.6719,-76.7428,1712
Ridgely,MD,Maryland,38.9529,-75.8828,1657
Landover Hills,MD,Maryland,38.9424,-76.8946,1636
Crownsville,MD,Maryland,39.0225,-76.5903,1569
Hancock,MD,Maryland,39.7054,-78.1749,1529
Fairmount Heights,MD,Maryland,38.9016,-76.9153,1522
Edmonston,MD,Maryland,38.9502,-76.9332,1490
Pittsville,MD,Maryland,38.3939,-75.4074,1474
Colmar Manor,MD,Maryland,38.9302,-76.9437,1454
New Windsor,MD,Maryland,39.5442,-77.1016,1398
Cottage City,MD,Maryland,38.9385,-76.9492,1356
Buckeystown,MD,Maryland,39.3301,-77.4316,1318
Morningside,MD,Maryland,38.8266,-76.8895,1279
Rock Hall,MD,Maryland,39.1392,-76.2428,1274
Somerset,MD,Maryland,38.9666,-77.0963,1273
Woodsboro,MD,Maryland,39.5328,-77.3096,1269
Algonquin,MD,Maryland,38.5839,-76.0978,1257
Keedysville,MD,Maryland,39.4867,-77.6979,1221
Bowling Green,MD,Maryland,39.6272,-78.805,1198
Charlestown,MD,Maryland,39.579,-75.9812,1196
Potomac Heights,MD,Maryland,38.5987,-77.1372,1190
Pylesville,MD,Maryland,39.688,-76.3876,1178
Cavetown,MD,Maryland,39.6426,-77.5932,1117
Lonaconing,MD,Maryland,39.5658,-78.9789,1107
Hebron,MD,Maryland,38.4243,-75.6871,1096
Highland,MD,Maryland,39.1814,-76.957,1066
Garrett Park,MD,Maryland,39.036,-77.0934,1049
St. Michaels,MD,Maryland,38.7882,-76.2243,1040
Willards,MD,Maryland,38.3922,-75.3494,1009
Trappe,MD,Maryland,38.6635,-76.0518,1000
Martin's Additions,MD,Maryland,38.9795,-77.0693,993
Libertytown,MD,Maryland,39.4858,-77.2481,983
Chevy Chase View,MD,Maryland,39.0192,-77.081,980
Calvert Beach,MD,Maryland,38.4728,-76.4895,972
Union Bridge,MD,Maryland,39.5734,-77.1745,963
Mount Vernon,MD,Maryland,38.2448,-75.7825,917
Funkstown,MD,Maryland,39.6088,-77.7082,871
Queen Anne,MD,Maryland,38.9021,-76.6973,870
Grantsville,MD,Maryland,39.6969,-79.1528,865
Potomac Park,MD,Maryland,39.6124,-78.8082,848
Piney Point,MD,Maryland,38.1483,-76.5201,838
Cobb Island,MD,Maryland,38.2646,-76.8496,831
Eden,MD,Maryland,38.2792,-75.6533,826
Aquasco,MD,Maryland,38.5913,-76.7074,825
Tilghman Island,MD,Maryland,38.7026,-76.3354,819
Tilghmanton,MD,Maryland,39.5286,-77.7437,814
Highfield-Cascade,MD,Maryland,39.7136,-77.4947,805
Eckhart Mines,MD,Maryland,39.6553,-78.8941,801
Mount Savage,MD,Maryland,39.6971,-78.8763,798
Chevy Chase Section Three,MD,Maryland,38.9793,-77.0742,794
Bishopville,MD,Maryland,38.4413,-75.2092,766
Port Deposit,MD,Maryland,39.6111,-76.098,763
Church Hill,MD,Maryland,39.1451,-75.9808,753
New Market,MD,Maryland,39.3889,-77.279,738
Preston,MD,Maryland,38.7112,-75.909,703
Chevy Chase Section Five,MD,Maryland,38.984,-77.074,702
McCoole,MD,Maryland,39.4534,-78.9731,700
Queenstown,MD,Maryland,38.9868,-76.1633,695
Chesapeake City,MD,Maryland,39.528,-75.8095,691
Pomfret,MD,Maryland,38.5699,-77.0304,683
Mount Aetna,MD,Maryland,39.5989,-77.6128,675
Upper Marlboro,MD,Maryland,38.8171,-76.7546,673
Cecilton,MD,Maryland,39.4046,-75.8675,670
Finzel,MD,Maryland,39.7018,-78.952,659
Sharptown,MD,Maryland,38.5382,-75.719,658
Cordova,MD,Maryland,38.868,-75.9989,655
Sharpsburg,MD,Maryland,39.4576,-77.7496,647
Bryantown,MD,Maryland,38.5498,-76.8429,644
Mount Lena,MD,Maryland,39.554,-77.6218,640
Oxford,MD,Maryland,38.6849,-76.1703,606
Millington,MD,Maryland,39.2629,-75.8359,604
North Chevy Chase,MD,Maryland,39.0021,-77.0743,595
St. George Island,MD,Maryland,38.1155,-76.4771,584
Galena,MD,Maryland,39.3425,-75.8787,582
Bowmans Addition,MD,Maryland,39.6876,-78.7541,568
Washington Grove,MD,Maryland,39.1406,-77.1746,561
Galesville,MD,Maryland,38.8379,-76.5514,558
Fairplay,MD,Maryland,39.5357,-77.7463,558
North Brentwood,MD,Maryland,38.945,-76.951,551
Cedarville,MD,Maryland,38.6623,-76.819,546
Loch Lynn Heights,MD,Maryland,39.3919,-79.3726,530
Corriganville,MD,Maryland,39.6945,-78.797,525
Secretary,MD,Maryland,38.6082,-75.947,500
Chance,MD,Maryland,38.1772,-75.9366,482
Friendsville,MD,Maryland,39.6624,-79.4044,479
Kent Narrows,MD,Maryland,38.9704,-76.2385,475
Sudlersville,MD,Maryland,39.1832,-75.8535,474
Fairlee,MD,Maryland,39.2268,-76.1654,470
Garretts Mill,MD,Maryland,39.3534,-77.689,468
Rawlings,MD,Maryland,39.5403,-78.8858,464
St. Leonard,MD,Maryland,38.4659,-76.4973,460
Kennedyville,MD,Maryland,39.3059,-75.9947,445
Darlington,MD,Maryland,39.6425,-76.2035,442
Pleasant Grove,MD,Maryland,39.6803,-78.6903,438
Leitersburg,MD,Maryland,39.6928,-77.6206,434
Barton,MD,Maryland,39.5323,-79.0171,423
Parsonsburg,MD,Maryland,38.3936,-75.4748,421
Midland,MD,Maryland,39.5897,-78.9485,414
Ellerslie,MD,Maryland,39.7188,-78.7787,405
Tolchester,MD,Maryland,39.2218,-76.2349,400
Chewsville,MD,Maryland,39.6484,-77.6311,394
Tall Timbers,MD,Maryland,38.1654,-76.5366,390
Bivalve,MD,Maryland,38.3059,-75.8834,387
Allen,MD,Maryland,38.2886,-75.6904,384
Laytonsville,MD,Maryland,39.2093,-77.1418,381
Monrovia,MD,Maryland,39.3571,-77.2753,379
East New Market,MD,Maryland,38.597,-75.9233,377
Midlothian,MD,Maryland,39.6316,-78.9523,371
Deal Island,MD,Maryland,38.1444,-75.9417,371
Deer Park,MD,Maryland,39.424,-79.326,368
Clear Spring,MD,Maryland,39.6562,-77.9306,362
Butlertown,MD,Maryland,39.282,-76.0991,362
Shaft,MD,Maryland,39.6265,-78.9384,361
Benedict,MD,Maryland,38.5116,-76.6797,358
Beaver Creek,MD,Maryland,39.5786,-77.6477,356
Mardela Springs,MD,Maryland,38.4589,-75.7567,351
Pecktonville,MD,Maryland,39.6659,-78.0481,344
Greensburg,MD,Maryland,39.6806,-77.5615,340
Downsville,MD,Maryland,39.5549,-77.8016,331
Broomes Island,MD,Maryland,38.4202,-76.5475,329
Rosemont,MD,Maryland,39.3317,-77.6214,322
Fairmount,MD,Maryland,38.1016,-75.8074,318
Betterton,MD,Maryland,39.3652,-76.069,316
Zihlman,MD,Maryland,39.6741,-78.913,315
Sabillasville,MD,Maryland,39.6973,-77.4562,312
Accident,MD,Maryland,39.6257,-79.32,312
Nanticoke,MD,Maryland,38.2672,-75.8938,311
Kitzmiller,MD,Maryland,39.3894,-79.1833,303
Jugtown,MD,Maryland,39.6143,-77.5943,302
West Pocomoke,MD,Maryland,38.0956,-75.5842,301
Newark,MD,Maryland,38.2749,-75.2735,297
Yarrowsburg,MD,Maryland,39.3762,-77.6843,294
Grahamtown,MD,Maryland,39.6448,-78.9224,285
Danville,MD,Maryland,39.5124,-78.9184,283
Jennings,MD,Maryland,39.6487,-79.1835,281
Bagtown,MD,Maryland,39.583,-77.6139,279
Glen Echo,MD,Maryland,38.968,-77.141,270
Vienna,MD,Maryland,38.4811,-75.8319,265
Pinesburg,MD,Maryland,39.6269,-77.8561,261
Edgemont,MD,Maryland,39.6766,-77.547,255
Mapleville,MD,Maryland,39.5357,-77.6463,254
Fishing Creek,MD,Maryland,38.3357,-76.2238,248
Charlton,MD,Maryland,39.6344,-77.8944,245
Mount Briar,MD,Maryland,39.4426,-77.6873,241
Moscow,MD,Maryland,39.5409,-79.0074,232
Friendship,MD,Maryland,38.7359,-76.5878,232
Goldsboro,MD,Maryland,39.0317,-75.7821,230
Gilmore,MD,Maryland,39.583,-78.9512,227
Bloomington,MD,Maryland,39.4794,-79.0769,216
Jesterville,MD,Maryland,38.2897,-75.8928,216
Franklin,MD,Maryland,39.4991,-79.0513,201
Choptank,MD,Maryland,38.6823,-75.9494,201
Taylors Island,MD,Maryland,38.473,-76.3126,196
Edesville,MD,Maryland,39.154,-76.2097,195
Madison,MD,Maryland,38.5149,-76.2155,195
Smith Island,MD,Maryland,37.9748,-76.0251,193
Detmold,MD,Maryland,39.5572,-78.991,192
Quantico,MD,Maryland,38.3767,-75.7526,192
Hutton,MD,Maryland,39.4145,-79.4801,183
Barnesville,MD,Maryland,39.2211,-77.3799,179
Tyaskin,MD,Maryland,38.3193,-75.8738,170
Ringgold,MD,Maryland,39.7091,-77.569,168
San Mar,MD,Maryland,39.5524,-77.6406,168
Dargan,MD,Maryland,39.3767,-77.734,166
Barclay,MD,Maryland,39.1448,-75.8655,165
Burkittsville,MD,Maryland,39.3923,-77.6275,165
Hillsboro,MD,Maryland,38.9168,-75.9413,156
Flintstone,MD,Maryland,39.7034,-78.5758,152
Rohrersville,MD,Maryland,39.4349,-77.6655,150
Bier,MD,Maryland,39.5525,-78.8692,149
Brookeville,MD,Maryland,39.1809,-77.059,144
Henderson,MD,Maryland,39.075,-75.7661,143
Stockton,MD,Maryland,38.0659,-75.4134,139
Marydel,MD,Maryland,39.113,-75.7497,139
Galestown,MD,Maryland,38.5633,-75.715,133
Gapland,MD,Maryland,39.402,-77.6583,128
Vale Summit,MD,Maryland,39.6152,-78.9084,125
National,MD,Maryland,39.6111,-78.9401,125
Fort Ritchie,MD,Maryland,39.7022,-77.5021,123
Frenchtown-Rumbly,MD,Maryland,38.0831,-75.8521,121
Church Creek,MD,Maryland,38.5036,-76.153,121
Trego-Rohrersville Station,MD,Maryland,39.4291,-77.6748,121
Templeville,MD,Maryland,39.1362,-75.7667,117
West Denton,MD,Maryland,38.8896,-75.8389,116
Mercersville,MD,Maryland,39.4968,-77.7672,115
Klondike,MD,Maryland,39.6101,-78.9635,114
Williston,MD,Maryland,38.8309,-75.8511,110
Highland Beach,MD,Maryland,38.9312,-76.466,110
Whaleyville,MD,Maryland,38.3911,-75.3001,108
Cearfoss,MD,Maryland,39.6989,-77.7766,106
Breathedsville,MD,Maryland,39.546,-77.7246,103
Rock Point,MD,Maryland,38.2754,-76.8428,103
Sandy Hook,MD,Maryland,39.3284,-77.7052,101
Girdletree,MD,Maryland,38.0987,-75.4004,100
Big Spring,MD,Maryland,39.6258,-77.9396,90
Crellin,MD,Maryland,39.3887,-79.4686,86
Whitehaven,MD,Maryland,38.2707,-75.7935,83
Carlos,MD,Maryland,39.6237,-78.9567,80
Georgetown,MD,Maryland,39.2194,-76.1971,79
Powellville,MD,Maryland,38.3296,-75.3753,78
Antietam,MD,Maryland,39.4151,-77.7364,76
Pondsville,MD,Maryland,39.6234,-77.5916,73
Dames Quarter,MD,Maryland,38.1697,-75.8895,71
Eagle Harbor,MD,Maryland,38.5664,-76.6872,69
Swanton,MD,Maryland,39.4598,-79.2328,68
Dawson,MD,Maryland,39.4789,-78.9462,68
Luke,MD,Maryland,39.4766,-79.0593,60
Brookview,MD,Maryland,38.5738,-75.7926,58
Eldorado,MD,Maryland,38.5842,-75.7893,57
Big Pool,MD,Maryland,39.6251,-78.0161,56
Worton,MD,Maryland,39.2717,-76.0934,53
Bakersville,MD,Maryland,39.5148,-77.757,52
Barrelville,MD,Maryland,39.7026,-78.8425,47
Spring Gap,MD,Maryland,39.5653,-78.7054,45
Reid,MD,Maryland,39.7126,-77.6794,44
Clarysville,MD,Maryland,39.6421,-78.8887,43
Brownsville,MD,Maryland,39.3782,-77.6615,41
Oldtown,MD,Maryland,39.5428,-78.6155,41
Gorman,MD,Maryland,39.2923,-79.3527,40
Indian Springs,MD,Maryland,39.6457,-78.0074,38
Elliott,MD,Maryland,38.3095,-76.0067,37
Kemps Mill,MD,Maryland,39.6268,-77.8138,32
Little Orleans,MD,Maryland,39.6308,-78.3921,28
Fairview,MD,Maryland,39.7111,-77.8406,27
Woodland,MD,Maryland,39.6081,-78.9497,22
Nanticoke Acres,MD,Maryland,38.2578,-75.906,20
Middleburg,MD,Maryland,39.7177,-77.7239,19
Nikep,MD,Maryland,39.5516,-78.9978,19
Waterview,MD,Maryland,38.2482,-75.9017,18
Port Tobacco Village,MD,Maryland,38.5104,-77.0197,15
Ernstville,MD,Maryland,39.6304,-78.0239,14
Portland,ME,Maine,43.6773,-70.2715,203969
Bangor,ME,Maine,44.8322,-68.7906,59772
Lewiston,ME,Maine,44.0915,-70.1681,58802
Sanford,ME,Maine,43.4244,-70.7573,29535
Waterville,ME,Maine,44.5441,-69.6624,27054
South Portland,ME,Maine,43.631,-70.2895,25532
Auburn,ME,Maine,44.085,-70.2492,23414
Augusta,ME,Maine,44.3341,-69.7319,22116
Biddeford,ME,Maine,43.4674,-70.4512,21504
Saco,ME,Maine,43.539,-70.4624,19964
Westbrook,ME,Maine,43.6954,-70.3539,19074
Brewer,ME,Maine,44.7835,-68.7352,9035
Rockland,ME,Maine,44.1274,-69.1369,8616
Bath,ME,Maine,43.9346,-69.8346,8338
Ellsworth,ME,Maine,44.5847,-68.4875,8180
Caribou,ME,Maine,46.8662,-67.9919,7593
Old Town,ME,Maine,44.9491,-68.7249,7431
North Windham,ME,Maine,43.8238,-70.4288,5820
Gardiner,ME,Maine,44.191,-69.7921,5653
Presque Isle,ME,Maine,46.6868,-67.9874,5651
Lisbon Falls,ME,Maine,44.0086,-70.057,4189
Belfast,ME,Maine,44.428,-69.0325,3364
South Eliot,ME,Maine,43.1287,-70.7952,3325
Cumberland Center,ME,Maine,43.7982,-70.2541,2644
York Harbor,ME,Maine,43.1435,-70.649,2542
Calais,ME,Maine,45.134,-67.224,2409
Hallowell,ME,Maine,44.2904,-69.8141,2381
Lake Arrowhead,ME,Maine,43.6634,-70.7382,2358
Cape Neddick,ME,Maine,43.1706,-70.622,2316
South Paris,ME,Maine,44.219,-70.5113,2158
Steep Falls,ME,Maine,43.7905,-70.6275,1720
Falmouth Foreside,ME,Maine,43.7348,-70.2152,1544
Chisholm,ME,Maine,44.4916,-70.1923,1411
Eastport,ME,Maine,44.9137,-67.0183,1265
South Windham,ME,Maine,43.738,-70.4236,1113
Kittery Point,ME,Maine,43.0883,-70.6988,1086
West Kennebunk,ME,Maine,43.4142,-70.581,1023
Little Falls,ME,Maine,43.7312,-70.4301,982
Passamaquoddy Pleasant Point,ME,Maine,44.9613,-67.0547,723
Cousins Island,ME,Maine,43.7631,-70.1409,587
Littlejohn Island,ME,Maine,43.7599,-70.1284,30
Detroit,MI,Michigan,42.3834,-83.1024,3506126
Grand Rapids,MI,Michigan,42.962,-85.6562,609314
Flint,MI,Michigan,43.0235,-83.6922,332190
Lansing,MI,Michigan,42.7142,-84.5601,324286
Ann Arbor,MI,Michigan,42.2755,-83.7312,322267
Kalamazoo,MI,Michigan,42.2749,-85.5882,215193
Muskegon,MI,Michigan,43.2281,-86.2563,153565
Warren,MI,Michigan,42.4934,-83.027,133943
Sterling Heights,MI,Michigan,42.5809,-83.0305,132438
South Lyon,MI,Michigan,42.4614,-83.6526,124694
Saginaw,MI,Michigan,43.4199,-83.9501,117958
Holland,MI,Michigan,42.7677,-86.0985,100432
Dearborn,MI,Michigan,42.3127,-83.2129,93932
Livonia,MI,Michigan,42.3972,-83.3733,93665
Jackson,MI,Michigan,42.2431,-84.4037,87110
Troy,MI,Michigan,42.5818,-83.1457,84092
Port Huron,MI,Michigan,42.9822,-82.4387,82970
Westland,MI,Michigan,42.3192,-83.3805,81511
Farmington Hills,MI,Michigan,42.486,-83.3771,80612
Battle Creek,MI,Michigan,42.2986,-85.2296,76514
Wyoming,MI,Michigan,42.8909,-85.7066,75667
Rochester Hills,MI,Michigan,42.6645,-83.1563,74516
Southfield,MI,Michigan,42.4765,-83.2605,72689
Bay City,MI,Michigan,43.5903,-83.8886,66107
Taylor,MI,Michigan,42.226,-83.2688,60922
Novi,MI,Michigan,42.4786,-83.4893,60896
Pontiac,MI,Michigan,42.6493,-83.2878,59438
Royal Oak,MI,Michigan,42.5084,-83.1539,59277
Benton Harbor,MI,Michigan,42.1159,-86.4488,59216
St. Clair Shores,MI,Michigan,42.4921,-82.8957,58984
Midland,MI,Michigan,43.6241,-84.2319,58787
Dearborn Heights,MI,Michigan,42.3164,-83.2769,55353
Kentwood,MI,Michigan,42.8852,-85.5925,51898
Traverse City,MI,Michigan,44.7547,-85.6035,50522
Portage,MI,Michigan,42.2,-85.5906,49445
Monroe,MI,Michigan,41.9154,-83.385,48317
East Lansing,MI,Michigan,42.748,-84.4835,48145
